question_id,section,question,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation,difficulty,topic,subject,source_document,report_category,generated_date,generation_model,generation_type,test_id,test_name,test_series,total_questions,duration_minutes,negative_marking
GA_00344,General Awareness,The Gross Non-Performing Assets (GNPA) ratio of banks reached its lowest level since end-March 2011 at the end of June 2024. What was this ratio?,2.5%,2.7%,2.9%,3.1%,3.3%,B,"In the speech on 'Global Financial Stability', it is mentioned in a footnote that the Gross Non-Performing Assets (GNPA) ratio of banks was 2.7 per cent at end-June 2024, which was the lowest since end-March 2011. (Page 12)",Medium,Economic_Updates,General_Awareness,RBI_Bulletin_Sep_2024.pdf,rbi_bulletin,2025-10-02T22:26:47.260929,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00336,General Awareness,"According to a World Bank report cited in the bulletin, what was the estimated value of personal remittances received by India in 2024, making it the largest recipient globally?",USD 100 billion,USD 110 billion,USD 130 billion,USD 150 billion,USD 250 billion,C,"In the speech on Digital Payments Awareness Week 2025, it is stated that as per a World Bank report, it has been estimated that in 2024, India received remittances totalling approximately 130 billion USD. (Page 18-19)",Medium,Current_Affairs,General_Awareness,RBI_Bulletin_Mar_2025.pdf,rbi_bulletin,2025-10-02T22:24:33.126659,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00785,General Awareness,"For the assessment year 2025-26, what is the surcharge rate on income tax for a firm or local authority whose total income exceeds one crore rupees?",7%,10%,12%,15%,30%,C,"In the case of every firm or local authority with a total income exceeding one crore rupees, the income tax shall be increased by a surcharge calculated at the rate of twelve per cent. (Page 13, 85, 86)",Medium,Fiscal_Policy,General_Awareness,Union_Budget_2025_2026.pdf,union_budget,2025-10-02T21:32:29.737247,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00228,General Awareness,"As per the monthly accounts of the Government of India published in September 2025, which of the following figures for the period up to August 2025 is correctly matched?  I. Total Receipts as a percentage of BE 2025-26: 36.7%  II. Total Expenditure as a percentage of BE 2025-26: 30.9%  III. Capital Account Expenditure: ₹4,31,579 crore",Only I,Only III,Only I and III,Only II and III,"All I, II and III",C,"Statement I is correct: Total Receipts were ₹12,82,709 crore, which is 36.7% of BE 2025-26. Statement II is incorrect: Total Expenditure was ₹18,80,862 crore, which is 37.1% of BE 2025-26 (the 30.9% figure was for the period upto July 2025). Statement III is correct: Capital Account Expenditure was ₹4,31,579 crore. Thus, I and III are correct.",Hard,Government_Finances,General_Awareness,pib_press_releases.txt,,2025-10-04T02:34:35.375575,gemini-2.5-pro,PIB_RAG_Batch_5,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00518,General Awareness,"For a non-resident company, what is the rate of tax to be deducted at source (TDS) on income by way of royalty payable by an Indian concern, where the agreement was made after 31st March, 1976?",10%,15%,20%,30%,50%,C,"As per Part II of the First Schedule, for a non-resident company, the TDS rate on royalty income from an agreement made after 31st March 1976 is specified as 20 per cent. (Page 95)",Medium,Fiscal_Policy,General_Awareness,Union_Budget_2025_2026.pdf,union_budget,2025-10-02T22:48:39.852285,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00019,General Awareness,"In May 2025, SEBI announced a significant reform to expedite the process for public offerings by reducing the timeline for listing of IPOs from T+6 days to what new timeframe?",T+5 days,T+4 days,T+3 days,T+2 days,T+1 day,C,The Securities and Exchange Board of India (SEBI) reduced the timeline for the listing of Initial Public Offerings (IPOs) from T+6 days to T+3 days in May 2025 to make the process more efficient.,Medium,Financial_Markets,General_Awareness,current_affairs.txt,,2025-10-04T03:40:39.276003,gemini-2.5-pro,Current_Affairs_Batch_1,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00114,General Awareness,"The Union Budget 2025-26 allocated ₹11.11 lakh crore for capital expenditure. This amount represents what percentage of India's GDP, and which national master plan is the primary focus for this infrastructure spending?",9% of GDP; National Infrastructure Pipeline,10% of GDP; Sagarmala Project,11% of GDP; PM Gati Shakti National Master Plan,12% of GDP; National Rail Plan 2030,11% of GDP; Atmanirbhar Bharat 3.0,C,"The Budget 2025-26 made a significant push for infrastructure by allocating ₹11.11 lakh crore for capital expenditure, which constituted 11% of the GDP. The spending was primarily focused on projects under the PM Gati Shakti National Master Plan.",Hard,Budget_Fiscal,General_Awareness,current_affairs.txt,,2025-10-04T03:45:48.190431,gemini-2.5-pro,Current_Affairs_Batch_6,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00263,General Awareness,"Between FY19 and FY23, private sector Gross Fixed Capital Formation (GFCF) showed varied growth across its components. What was the cumulative growth in GFCF for 'Dwellings, other buildings and structures' compared to 'machinery and equipment and intellectual property products'?",55% vs 25%,75% vs 45%,90% vs 50%,105% vs 35%,120% vs 60%,D,"A breakdown of private sector GFCF shows a significant divergence. Between FY19 and FY23, GFCF in 'Dwellings, other buildings and structures' increased by 105%, while GFCF in 'machinery and equipment and intellectual property products' grew cumulatively by only 35%. (page 10)",Hard,Sectoral_Performance,General_Awareness,Economic_Survey_2024_2023.pdf,economic_survey,2025-10-02T22:17:50.433658,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00456,General Awareness,"In a sensitivity analysis scenario involving a parallel upward shift of 250 bps in the yield curve, what would be the estimated reduction in the system-level Capital to Risk-weighted Assets Ratio (CRAR) and how many foreign banks would breach the regulatory minimum of 9%?","A reduction of 77 bps in CRAR, with two foreign banks breaching the minimum.","A reduction of 114 bps in CRAR, with four foreign banks breaching the minimum.","A reduction of 115 bps in CRAR, with four foreign banks breaching the minimum.","A reduction of 318 bps in CRAR, with no banks breaching the minimum.","A reduction of 608 bps in CRAR, with all foreign banks breaching the minimum.",B,"It is assessed that a parallel upward shift of 250 bps in the yield curve on the fair-valued portfolio (AFS and FVTPL) would reduce the system-level CRAR by 114 bps. At a disaggregated level, this major shock would cause four foreign banks' CRAR to fall below the regulatory minimum of 9 per cent. (Page 97)",Hard,Risk_Assessment,General_Awareness,Financial_Stability_Report_Dec_2024.pdf,financial_stability_report,2025-10-02T22:42:09.747834,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00607,General Awareness,"What was the average daily net absorption under the liquidity adjustment facility (LAF) during 2024-25, indicating an overall surplus liquidity condition for the year?",₹485 crore,"₹1,270 crore","₹1,605 crore",₹1.27 lakh crore,₹0.80 lakh crore,C,"For the year as a whole, liquidity conditions remained in surplus as reflected in average daily net absorption under the liquidity adjustment facility (LAF) increasing to ₹1,605 crore during 2024-25. (Page 31)",Medium,Monetary_Operations,General_Awareness,RBI_Annual_Report_2024_2025.pdf,rbi_annual_report,2025-10-02T21:05:51.128607,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00267,General Awareness,"Under the revamped Credit Guarantee Scheme (CGS) for MSEs, guarantees worth ₹2.02 lakh crore were extended in FY24. Of this amount, what were the respective guarantee amounts extended to women-owned and SC/ST-owned enterprises?","₹25,123 crore to women & ₹4,393 crore to SC/ST","₹30,523 crore to women & ₹5,093 crore to SC/ST","₹32,223 crore to women & ₹5,393 crore to SC/ST","₹35,823 crore to women & ₹6,193 crore to SC/ST","₹28,423 crore to women & ₹4,893 crore to SC/ST",C,"Under the revamped CGS for MSEs, guarantees worth ₹2.02 lakh crore were extended in FY24, out of which ₹32,223 crore were extended to women-owned enterprises and ₹5,393 crore were extended to SC/ST-owned enterprises. (page 92)",Hard,Government_Schemes,General_Awareness,Economic_Survey_2024_2023.pdf,economic_survey,2025-10-02T22:17:50.433666,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00547,General Awareness,"Regarding the resolution of corporate debtors under the IBC until March 2024, what was the approximate recovery percentage for creditors relative to the liquidation value of the assets?",32%,85%,100%,121%,162%,E,"In the cases resolved through approved resolution plans under IBC, creditors recovered approximately 32% of their claims, which amounted to a recovery of 162% of the liquidation value of the assets. (Page 99)",Hard,Sectoral_Performance,General_Awareness,Economic_Survey_2024_2023.pdf,economic_survey,2025-10-02T20:59:17.548445,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00284,General Awareness,"In the 2024 Global Innovation Index, what was India's rank among 133 economies?",51st,45th,40th,39th,35th,D,"India’s rank in the Global Innovation Index has improved to 39th in 2024 among 133 economies from its 81st position in 2015. (Page 249, Box VII.2)",Medium,Economic_Indicators,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T22:20:03.570902,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00651,General Awareness,"To combat cyber security threats like phishing and enhance trust in digital banking, which exclusive internet domain is the RBI introducing for Indian banks starting from April 2025?",.rbi.in,.bank.ind,.fin.in,.bank.in,.securebank.in,D,"The Reserve Bank of India is introducing the 'bank.in' exclusive Internet Domain for Indian banks to reduce cyber security threats. The actual registrations will commence from April 2025, and this will be followed by a 'fin.in' domain for the wider financial sector. (Page 11, 15)",Medium,Policy_Changes,General_Awareness,RBI_Bulletin_Feb_2025.pdf,rbi_bulletin,2025-10-02T21:14:33.908343,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00230,General Awareness,"In September 2025, the Japanese credit rating agency, Rating and Investment Information, Inc. (R&I), upgraded India’s long-term sovereign credit rating to what level, while retaining a 'Stable' outlook?",BBB,BBB-,BBB+,A-,A,C,"The press release dated 19th September 2025 explicitly states that the Japanese credit rating agency, R&I, upgraded India’s long-term sovereign credit rating to ‘BBB+’ from ‘BBB’.",Easy,Economic_Initiatives,General_Awareness,pib_press_releases.txt,,2025-10-04T02:35:37.979425,gemini-2.5-pro,PIB_RAG_Batch_6,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00639,General Awareness,"Based on the financial soundness parameters for December 2024, which of the following statements provides the most accurate comparison between the banking sector and the NBFC sector?",The banking sector's Gross Non-Performing Asset (GNPA) ratio was higher than that of the NBFC sector.,The NBFC sector's Capital to Risk Weighted Assets Ratio (CRAR) was lower than the system-level CRAR of the banking sector.,Both the banking sector and the NBFC sector witnessed a deterioration in their GNPA ratios compared to December 2023.,"While the Return on Assets (RoA) for the NBFC sector showed a year-on-year decrease from December 2023, a similar year-on-year trend for the banking sector's RoA is not provided.",The Liquidity Coverage Ratio (LCR) for the NBFC sector was reported to be well above the regulatory threshold at 130 per cent.,D,"Footnote 26 on page 11 explicitly states that the RoA for NBFCs decreased from 3.11% in December 2023 to 2.86% in December 2024. In contrast, Footnote 25, which details the banking sector's profitability indicators, only provides the figures for December 2024 (RoA at 1.37%) without a year-on-year comparison. This makes statement D the most accurate observation. A is incorrect (Banking GNPA 2.42% < NBFC GNPA 2.53%). B is incorrect (Banking CRAR 16.43% < NBFC CRAR 26.22%). C is incorrect as both improved. E is incorrect as the 130% LCR is for the banking sector. (Page 11)",Hard,Economic_Updates,General_Awareness,RBI_Bulletin_Apr_2025.pdf,rbi_bulletin,2025-10-02T21:11:17.038262,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00600,General Awareness,"With effect from April 1, 2025, what is the revised overall Priority Sector Lending (PSL) target for urban co-operative banks (UCBs)?",40%,50%,60%,75%,80%,C,"The revised PSL guidelines include the revision of the overall PSL target for urban co-operative banks (UCBs) from 75 per cent to 60 per cent, effective from April 1, 2025. (Page 128)",Easy,Banking_Regulation,General_Awareness,RBI_Annual_Report_2024_2025.pdf,rbi_annual_report,2025-10-02T21:05:51.128591,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00107,General Awareness,"In a significant economic development in May 2025, India surpassed which country to become the world's 3rd largest economy with a GDP of $4.5 trillion?",Germany,United Kingdom,France,Japan,Russia,D,"In May 2025, India's economy grew to $4.5 trillion, surpassing Japan to become the third-largest economy in the world, behind the USA and China.",Medium,Economic_Developments,General_Awareness,current_affairs.txt,,2025-10-04T03:45:48.190406,gemini-2.5-pro,Current_Affairs_Batch_6,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00322,General Awareness,"In February 2025, the RBI reviewed the risk weights on SCBs' exposure to NBFCs. What was the outcome of this review?",Increased the risk weights by a further 25 percentage points.,Restored the risk weights to the level associated with the external rating of the NBFC.,Introduced a uniform risk weight of 125% for all NBFC exposures.,Kept the increased risk weights from November 2023 unchanged.,Reduced the risk weights by 50 percentage points from the November 2023 levels.,B,"Following a review, a circular dated February 25, 2025, restored the risk weight on SCBs' funding to NBFCs back to the risk weight associated with the given external rating of the NBFCs, reversing the earlier increase for cases where the rating was below 100 per cent. (Page 127, 286)",Medium,Banking_Regulation,General_Awareness,RBI_Annual_Report_2024_2025.pdf,rbi_annual_report,2025-10-02T22:23:33.635032,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00161,General Awareness,The Union Cabinet approved the 'Prime Minister Dhan-Dhaanya Krishi Yojana' in July 2025. The scheme will be implemented in 100 districts through the convergence of how many existing schemes?,11,25,36,50,100,C,"The Prime Minister Dhan-Dhaanya Krishi Yojana will be implemented through convergence of 36 existing schemes across 11 Departments, other State schemes and local partnerships with the private sector.",Medium,Government_Schemes,General_Awareness,pib_press_releases.txt,,2025-10-04T02:30:40.521021,gemini-2.5-pro,PIB_RAG_Batch_2,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00672,General Awareness,"In the December 2024 Statement on Developmental and Regulatory Policies, the RBI introduced several measures. Which of the following correctly pairs a new initiative with its primary objective?",MuleHunter.AI™ : To create an ethical framework for Artificial Intelligence in finance.,Secured Overnight Rupee Rate (SORR) : To increase the limit on collateral-free agriculture loans.,'Connect 2 Regulate' : To link the FX-Retail platform with Bharat Connect for enhanced user access.,"Pre-sanctioned Credit Lines through UPI : To permit Small Finance Banks to offer this facility, enhancing formal credit for 'new to credit' customers.",Framework for Responsible and Ethical Enablement of AI (FREE-AI) : To develop an AI/ML model to identify and reduce digital frauds via mule accounts.,D,"The RBI decided to permit Small Finance Banks (SFBs) to extend pre-sanctioned credit lines through the UPI to deepen financial inclusion and enhance formal credit, particularly for 'new to credit' customers. The other options incorrectly match the initiatives with their objectives: MuleHunter.AI is for identifying mule bank accounts, SORR is a new benchmark rate, 'Connect 2 Regulate' is an initiative for open regulation, and FREE-AI is the committee for creating an AI framework. (Page 13, 22)",Hard,Policy_Changes,General_Awareness,RBI_Bulletin_Dec_2024.pdf,rbi_bulletin,2025-10-02T21:19:16.400194,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00467,General Awareness,What was the Capital to Risk-weighted Assets Ratio (CRAR) for Scheduled Commercial Banks (SCBs) as of March 2025?,16.8%,17.0%,17.3%,17.5%,18.1%,C,"According to the performance indicators of SCBs, the CRAR stood at a record high of 17.3 per cent as of March 2025, up from 16.8 per cent in March 2024. (Page 55, Chart 1.44)",Easy,Banking_Sector,General_Awareness,Financial_Stability_Report_Jun_2025.pdf,financial_stability_report,2025-10-02T22:45:06.020199,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00444,General Awareness,"Based on the macro stress tests for credit risk, what is the projected Gross NPA ratio for Public Sector Banks (PSBs) by September 2024 under the severe stress scenario?",3.6%,4.4%,4.5%,5.1%,4.1%,D,"Under the severe stress scenario, the macro stress tests project that the GNPA ratio of Public Sector Banks (PSBs) may swell from 4.4 per cent in September 2023 to 5.1 per cent by September 2024. (Page 91)",Hard,Risk_Assessment,General_Awareness,Financial_Stability_Report_Dec_2023.pdf,financial_stability_report,2025-10-02T22:40:57.800107,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00490,General Awareness,"Under the Direct Tax Vivad se Vishwas Scheme, 2024, within how many days of receiving the certificate must a declarant pay the determined amount?",7 days,15 days,30 days,45 days,60 days,B,Section 92(2) of the scheme states that the declarant shall pay the amount determined within a period of fifteen days of the date of receipt of the certificate. (Page 87),Medium,Government_Schemes,General_Awareness,Union_Budget_2024_2025.pdf,union_budget,2025-10-02T22:46:51.999345,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00504,General Awareness,The TDS threshold for rent under section 194-I has been revised. What is the new monthly rent threshold above which tax deduction at source is not required?,"Rs. 30,000","Rs. 40,000","Rs. 50,000","Rs. 60,000","Rs. 1,00,000",C,Clause 59 of the Bill amends section 194-I to state that no deduction shall be made if the income by way of rent for a month or part of a month does not exceed fifty thousand rupees. (Page 56),Easy,Fiscal_Policy,General_Awareness,Union_Budget_2025_2026.pdf,union_budget,2025-10-02T22:48:39.852261,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00132,General Awareness,What is the total financial outlay approved for the 'Namo Drone Didi' scheme for the period from 2023-24 to 2025-26?,₹1000 Crores,₹1261 Crores,₹1500 Crores,₹1150 Crores,₹1325 Crores,B,The 'Namo Drone Didi' scheme has been approved by the Government as a Central Sector Scheme with an outlay of Rs. 1261 Crores for the period from 2023-24 to 2025-26.,Easy,Government_Schemes,General_Awareness,pib_press_releases.txt,,2025-10-04T02:29:33.170048,gemini-2.5-pro,PIB_RAG_Batch_1,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00238,General Awareness,"Which of the following accurately reflects the key deliberations that emerged from the PSB Manthan 2025 event for Public Sector Banks (PSBs)? I. A strong emphasis was placed on moving beyond legacy systems to agile, interoperable platforms and strengthening cyber resilience. II. Collaboration with fintechs, academia, and global institutions was encouraged to enhance PSB capabilities and accelerate innovation. III. It was suggested that PSBs should only focus on their traditional strengths in agriculture and MSMEs and avoid emerging sunrise sectors.",Only I,Only I and II,Only II and III,"All I, II, and III",Only I and III,B,"The press release on PSB Manthan 2025 highlights the need for technology modernization (Statement I) and encourages collaboration with fintechs and academia (Statement II). Statement III is incorrect because the release explicitly states that while traditional strengths must be deepened, PSBs must also emerge as key enablers of sunrise sectors like renewable energy and semiconductors.",Hard,Banking_Developments,General_Awareness,pib_press_releases.txt,,2025-10-04T02:35:37.979436,gemini-2.5-pro,PIB_RAG_Batch_6,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00568,General Awareness,"The Bharatmala Pariyojana, launched in October 2017, aims to develop a specific length of National Highways. What is this targeted length?","24,800 km","28,600 km","32,400 km","34,800 km","38,200 km",D,"The Bharatmala Pariyojana, launched in October 2017, aims to develop 34,800 km of National Highways to improve connectivity and logistics efficiency. (Page 214)",Medium,Government_Schemes,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T21:01:26.336097,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00425,General Awareness,"In December 2024, the Reserve Bank implemented a measure to ease liquidity conditions by reducing the Cash Reserve Ratio (CRR). By how many basis points was the CRR reduced?",25 bps,50 bps,75 bps,100 bps,No change was made,B,"In December 2024, the Reserve Bank reduced the cash reserve ratio (CRR) maintained by banks by 50 bps to ease liquidity conditions. (Page 12, 59)",Medium,Monetary_Policy,General_Awareness,Monetary_Policy_Report_Apr_2025.pdf,monetary_policy_report,2025-10-02T22:39:47.450069,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00281,General Awareness,"As of December 31, 2024, how many Ayushman Arogya Mandirs (AAMs) have been operationalised under the Ayushman Bharat initiative?","1,50,250 +","1,65,890 +","1,75,560 +","1,85,120 +","1,95,430 +",C,"Under Ayushman Bharat, 1,75,560+ Ayushman Arogya Mandirs (formerly Health & Wellness Centres) have been operationalised as of 31 December 2024. (Page 377, Table XI.2)",Medium,Government_Schemes,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T22:20:03.570893,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00563,General Awareness,"Under the Amrit Bharat Station Scheme, how many railway stations have been identified for redevelopment to enhance amenities?",1037,1197,1255,1337,1421,D,"Under the Amrit Bharat Station Scheme, aimed at enhancing railway station amenities, 1337 stations have been identified for redevelopment. (Page 212)",Medium,Government_Schemes,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T21:01:26.336088,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00274,General Awareness,"Under the Amrit Bharat Station Scheme, how many railway stations have been identified for redevelopment to enhance passenger amenities?",1197,1337,557,1900,866,B,"Under the Amrit Bharat Station Scheme, which is aimed at enhancing railway station amenities, 1337 stations have been identified for redevelopment, with work having started in 1197 of them. (Page 212, Box VI.2)",Easy,Government_Schemes,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T22:20:03.570873,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00271,General Awareness,"Under the PM - Surya Ghar: Muft Bijli Yojana, what is the target for residential rooftop solar capacity to be installed in one crore households?",20 gigawatts,25 gigawatts,30 gigawatts,35 gigawatts,40 gigawatts,C,"The PM - Surya Ghar: Muft Bijli Yojana aims to install rooftop solar plants in one crore households, which is expected to enable approximately 30 gigawatts of residential rooftop solar capacity. (Page 289, Para 10.35)",Easy,Government_Schemes,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T22:20:03.570863,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00662,General Awareness,"Based on the first advance estimates for 2024-25, what was the estimated positive contribution of net exports to the overall GDP growth?",0.9 percentage points,1.3 percentage points,1.7 percentage points,2.1 percentage points,5.9 percentage points,C,"The bulletin states that on the external front for FY 2024-25, exports grew by 5.9 per cent while imports contracted by 1.3 per cent. This dynamic enabled net exports to contribute positively to GDP growth by 1.7 percentage points. (Page 16)",Hard,Economic_Updates,General_Awareness,RBI_Bulletin_Jan_2025.pdf,rbi_bulletin,2025-10-02T21:16:44.330374,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00533,General Awareness,India's female labour force participation rate (FLFPR) has been on a consistent rise. What was the FLFPR recorded in 2022-23?,23.3%,31.7%,35.0%,37.0%,41.5%,D,"According to the annual PLFS, the female labour force participation rate rose for the sixth consecutive year, reaching 37 per cent in 2022-23 from 23.3 per cent in 2017-18. (Page 79)",Medium,Economic_Indicators,General_Awareness,Economic_Survey_2024_2023.pdf,economic_survey,2025-10-02T20:59:17.548425,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00758,General Awareness,The rate of tax deduction at source (TDS) on commission on the sale of lottery tickets under section 194G has been revised. What is the new TDS rate?,1 per cent,2 per cent,5 per cent,10 per cent,20 per cent,B,"As per the amendment to section 194G, the words 'five per cent.' have been substituted with 'two per cent.' for TDS on commission on the sale of lottery tickets, effective from October 1, 2024. (Page 72, 199)",Easy,Fiscal_Policy,General_Awareness,Union_Budget_2024_2025.pdf,union_budget,2025-10-02T21:30:24.508291,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00720,General Awareness,"In November 2023, the RBI increased the risk weights on certain consumer credit exposures. By how much did the risk weight on credit card receivables for Scheduled Commercial Banks increase?",15 percentage points,20 percentage points,25 percentage points,50 percentage points,No change was made,C,The risk weights on credit card receivables of SCBs were increased by 25 percentage points to 125 per cent as part of regulatory measures towards consumer credit. (Page 127),Medium,Risk_Assessment,General_Awareness,Financial_Stability_Report_Dec_2023.pdf,financial_stability_report,2025-10-02T21:24:37.851826,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00396,General Awareness,"In May 2024, core CPI inflation (CPI excluding food and fuel) fell to its lowest level since January 2012. What was this level?",2.8%,3.1%,3.3%,3.5%,3.9%,B,"Core inflation was on a steadily declining path, and in May 2024, it fell to its lowest level of 3.1 per cent in the current series (since January 2012). (Page 11)",Medium,Inflation,General_Awareness,Monetary_Policy_Report_Oct_2024.pdf,monetary_policy_report,2025-10-02T22:37:11.390716,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_04,RBI Grade B Phase 1 - Mock Test #4,RBI Grade B 2025 - Premium Series,200,120,0.25
