question_id,section,question,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation,difficulty,topic,subject,source_document,report_category,generated_date,generation_model,generation_type,test_id,test_name,test_series,total_questions,duration_minutes,negative_marking
GA_00474,General Awareness,"Based on the reverse stress test using the cumulative CRAR-depletion curve for March 2025, how many of the top largest borrowers would need to default to cause a depletion of 200 basis points in the system-level CRAR?",7,15,22,35,46,C,"The reverse stress test on credit concentration risk for March 2025 revealed that it would take the default of the top 7, 22, and 46 largest borrowers to deplete the system level CRAR by 100, 200, and 300 basis points, respectively. (Page 88, para 'Reverse stress test...')",Hard,Risk_Assessment,General_Awareness,Financial_Stability_Report_Jun_2025.pdf,financial_stability_report,2025-10-02T22:45:06.020365,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00468,General Awareness,"According to the May 2025 Systemic Risk Survey (SRS), what percentage of respondents expressed higher or similar levels of confidence in the Indian financial system?",75%,82%,88%,92%,95%,D,"The May 2025 Systemic Risk Survey found that respondents remained optimistic about the domestic financial system, with 92 per cent expressing higher or similar levels of confidence. (Page 20, Assessment of Systemic Risk)",Easy,Risk_Assessment,General_Awareness,Financial_Stability_Report_Jun_2025.pdf,financial_stability_report,2025-10-02T22:45:06.020335,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00121,General Awareness,"As of July 2025, the Atal Pension Yojana (APY), a flagship social security scheme, surpassed how many total gross enrolments since its launch in 2015?",6 crore,7 crore,8 crore,9 crore,10 crore,C,"According to a press release from July 2025, the Atal Pension Yojana (APY) has achieved a significant milestone by surpassing 8 crore total gross enrolments since its launch on May 9, 2015.",Easy,Government_Schemes,General_Awareness,pib_press_releases.txt,,2025-10-04T02:25:19.404141,gemini-2.5-pro,PIB_RAG_Batch_1,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00258,General Awareness,What was the Net Interest Margin (NIM) of Scheduled Commercial Banks (SCBs) as of March 2024?,2.9%,3.2%,3.6%,3.9%,4.1%,C,"The Net Interest Margin (NIM) of SCBs remained robust at 3.6 per cent in March 2024, having moderated from its peak of 3.9 per cent in Q1 of FY24. (page 94-95)",Medium,Sectoral_Performance,General_Awareness,Economic_Survey_2024_2023.pdf,economic_survey,2025-10-02T22:17:50.433646,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00702,General Awareness,What was the policy repo rate set to by the Monetary Policy Committee (MPC) in its February 2025 meeting?,6.00%,6.25%,6.50%,6.75%,6.15%,B,"In its February 2025 meeting, the MPC unanimously voted to reduce the policy repo rate by 25 basis points from 6.50 per cent to 6.25 per cent. (page 12, 13)",Easy,Monetary_Policy,General_Awareness,Monetary_Policy_Report_Apr_2025.pdf,monetary_policy_report,2025-10-02T21:23:15.292493,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00416,General Awareness,"In the Monetary Policy Committee meetings during H2:2023-24, what was the voting pattern for retaining the stance of 'withdrawal of accommodation'?",Unanimous,4-2 majority,5-1 majority,3-3 with Governor's casting vote,6-0 majority,C,"In both the October 2023 and December 2023 meetings, the MPC voted by a majority of 5-1 to remain focused on the stance of withdrawal of accommodation. (Page 12)",Medium,Monetary_Policy,General_Awareness,Monetary_Policy_Report_Apr_2024.pdf,monetary_policy_report,2025-10-02T22:38:23.380120,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00059,General Awareness,Who was appointed as India's G20 Sherpa in June 2025 for its upcoming presidency in 2026?,Shaktikanta Das,Ajay Seth,P.K. Mishra,Amitabh Kant,Nirmala Sitharaman,D,Amitabh Kant was appointed as India's G20 Sherpa in June 2025 to lead the preparations for the country's G20 presidency scheduled for 2026.,Medium,Appointments,General_Awareness,current_affairs.txt,,2025-10-04T03:42:42.583816,gemini-2.5-pro,Current_Affairs_Batch_3,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00480,General Awareness,"Effective from April 1, 2025, the standard deduction for salaried individuals under the new tax regime (Section 115BAC) has been revised. What is the new deduction amount?","Rs. 50,000","Rs. 60,000","Rs. 75,000","Rs. 1,00,000",No standard deduction is allowed,C,"A proviso has been inserted in section 16(ia) stating that for income-tax computed under section 115BAC, the deduction shall be 'seventy-five thousand rupees' instead of 'fifty thousand rupees'. (Page 39)",Easy,Fiscal_Policy,General_Awareness,Union_Budget_2024_2025.pdf,union_budget,2025-10-02T22:46:51.999313,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00389,General Awareness,"What is the RBI's projection for India's real GDP growth for the financial year 2024-25, as stated in the December 2024 Monetary Policy Statement?",5.4%,6.2%,6.6%,6.8%,7.2%,C,"According to the Governor's Statement, after considering various domestic and global factors, the real GDP growth for 2024-25 is projected at 6.6 per cent, with Q3 at 6.8 per cent and Q4 at 7.2 per cent. (Page 9)",Medium,Economic_Updates,General_Awareness,RBI_Bulletin_Dec_2024.pdf,rbi_bulletin,2025-10-02T22:35:59.915896,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00487,General Awareness,A new presumptive taxation scheme under section 44BBC has been introduced for non-residents operating cruise ships. What percentage of aggregate receipts is deemed as profits and gains?,7.5%,10%,15%,20%,25%,D,The newly inserted section 44BBC(1) specifies that a sum equal to twenty per cent of the aggregate of specified amounts shall be deemed to be the profits and gains of such business. (Page 41),Medium,Fiscal_Policy,General_Awareness,Union_Budget_2024_2025.pdf,union_budget,2025-10-02T22:46:51.999336,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00041,General Awareness,"In March 2025, India concluded a major trade deal by signing a Comprehensive Free Trade Agreement with which of the following?",United Kingdom,Gulf Cooperation Council (GCC),European Union,MERCOSUR,ASEAN (upgraded),C,"After extensive negotiations, India signed a Comprehensive Free Trade Agreement with the European Union in March 2025, aiming to boost bilateral trade and investment.",Medium,Trade_Commerce,General_Awareness,current_affairs.txt,,2025-10-04T03:41:45.166871,gemini-2.5-pro,Current_Affairs_Batch_2,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00764,General Awareness,What is the surcharge applicable on income tax for a domestic company if its total income exceeds ten crore rupees?,5 per cent,7 per cent,10 per cent,12 per cent,15 per cent,D,"In the case of a domestic company having a total income exceeding ten crore rupees, the surcharge on income tax is calculated at the rate of twelve per cent of such income-tax. (Page 14, 122)",Medium,Fiscal_Policy,General_Awareness,Union_Budget_2024_2025.pdf,union_budget,2025-10-02T21:30:24.508312,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00084,General Awareness,What was the record-high monthly GST collection figure achieved by India in May 2025?,₹1.5 lakh crore,₹1.6 lakh crore,₹1.7 lakh crore,₹1.8 lakh crore,₹2.0 lakh crore,D,"In June 2025, it was reported that India's Goods and Services Tax (GST) collection for the month of May 2025 crossed ₹1.8 lakh crore, marking the highest ever monthly collection.",Easy,Budget_Fiscal,General_Awareness,current_affairs.txt,,2025-10-04T03:44:49.040708,gemini-2.5-pro,Current_Affairs_Batch_5,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00440,General Awareness,"In the Systemic Risk Survey of November 2023, which component of institutional risk saw a marginal increase, moving it into the 'high' risk category?",Global growth slowdown,Interest rate risk,Cyber risk,Commodity price risk,Operational risk,C,"The Systemic Risk Survey conducted in November 2023 showed that Cyber risk, a key component of institutional risk, increased marginally and moved up to the ‘high’ risk category. (Page 62, 140)",Medium,Risk_Assessment,General_Awareness,Financial_Stability_Report_Dec_2023.pdf,financial_stability_report,2025-10-02T22:40:57.800066,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00045,General Awareness,"The government launched the National Green Hydrogen Mission (₹19,744 crore) and the National Quantum Mission (₹6,000 crore) in 2025. What is the common underlying strategic objective of these two distinct, high-investment initiatives?",To meet immediate employment generation targets in rural areas.,To reduce the fiscal deficit through revenue from technology licensing.,"To secure leadership in foundational, next-generation technologies that have profound long-term economic, energy security, and geopolitical implications.",To fulfill mandatory requirements under recent WTO agreements.,To exclusively support public sector undertakings in high-tech research and development.,C,"This question requires identifying the higher-level strategic goal. Both green hydrogen (energy and industry transformation) and quantum computing (computation, security, science) are disruptive, foundational technologies. Investing heavily in them is a long-term strategic play for future self-reliance and global leadership, not a short-term tactical move.",Hard,Technology_Innovation,General_Awareness,current_affairs.txt,,2025-10-04T03:41:45.166877,gemini-2.5-pro,Current_Affairs_Batch_2,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00050,General Awareness,Which city hosted the COP29 climate summit in November 2024?,"Rio de Janeiro, Brazil","Abu Dhabi, UAE","Baku, Azerbaijan","Marrakech, Morocco","Kazan, Russia",C,"The COP29 climate summit, attended by 198 countries, was held in Baku, the capital of Azerbaijan, in November 2024.",Easy,Summits_Conferences,General_Awareness,current_affairs.txt,,2025-10-04T03:42:42.583795,gemini-2.5-pro,Current_Affairs_Batch_3,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00635,General Awareness,"While Gross FDI inflows to India saw a significant increase in April-February 2024-25 compared to the previous year, what was the primary reason cited for the moderation in Net FDI inflows during the same period?",A sharp decline in confidence from foreign investors due to global volatility.,Increased government restrictions on foreign capital repatriation.,Higher repatriation of capital by foreign investors and increased outward investment from India.,"A significant fall in services exports, reducing the available capital for investment.",The appreciation of the Indian Rupee making new investments less attractive.,C,"The document states on page 8 that 'Net FDI inflows, however, moderated during this period due to higher repatriations and outward investment, which is a sign of a mature market where foreign investors can enter and exit smoothly, reflecting positively on the Indian economy.' This indicates that the moderation was not due to negative sentiment but rather a characteristic of a maturing market. (Page 8)",Hard,Economic_Updates,General_Awareness,RBI_Bulletin_May_2025.pdf,rbi_bulletin,2025-10-02T21:09:57.627172,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00042,General Awareness,"During FY 2024-25, India's merchandise exports crossed $500 billion, while its merchandise trade deficit stood at $220 billion. Despite this, the Current Account Deficit remained manageable, narrowing to 1.5% of GDP in Q3 FY25. What was the primary factor that offset the large merchandise deficit?",A sharp increase in Foreign Direct Investment to over $100 billion.,Record remittances from the Indian diaspora.,A strong services surplus of $170 billion driven by IT and business services exports.,Large-scale disinvestment proceeds from public sector undertakings.,A significant reduction in oil import bills due to a global price crash.,C,"The data shows a merchandise trade deficit of $220 billion, but also a services surplus of $170 billion (services exports of $350 billion minus imports of $180 billion). This strong performance in services exports was the main reason for keeping the Current Account Deficit in check.",Hard,Economic_Developments,General_Awareness,current_affairs.txt,,2025-10-04T03:41:45.166873,gemini-2.5-pro,Current_Affairs_Batch_2,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00029,General Awareness,"In May 2025, India's economy achieved a significant milestone by surpassing which country to become the world's 3rd largest with a GDP of $4.5 trillion?",Germany,United Kingdom,Japan,France,Russia,C,"The current affairs content for May 2025 states that India became the world's 3rd largest economy with a GDP of $4.5 trillion, surpassing Japan.",Easy,Economic_Developments,General_Awareness,current_affairs.txt,,2025-10-04T03:41:45.166851,gemini-2.5-pro,Current_Affairs_Batch_2,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00739,General Awareness,The share of unsecured loans extended by the Non-Banking Financial Company (NBFC) sector moderated between March 2023 and March 2024. What was the share as of March 2024?,14.8%,16.6%,22.9%,26.6%,32.2%,C,The report states that the share of unsecured loans extended by the NBFC sector fell from 32.2 per cent of total loans to 22.9 per cent between March 2023 and March 2024. (Page 65),Medium,Banking_Sector,General_Awareness,Financial_Stability_Report_Jun_2024.pdf,financial_stability_report,2025-10-02T21:27:07.175504,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00010,General Awareness,"In August 2025, India signed the Regional Comprehensive Economic Partnership (RCEP) after securing certain modifications. This move came five months after another landmark trade agreement was finalized in March 2025. Which major agreement was this?",Comprehensive Economic Partnership Agreement with Canada,Free Trade Agreement with the United Kingdom,Bilateral Investment Treaty with 15 countries,Comprehensive Free Trade Agreement with the European Union,Economic and Technology Cooperation Agreement (ECTA) with Australia,D,"This question assesses the ability to connect major international policy shifts. India's decision to join the RCEP in August 2025 followed the significant achievement of signing a Comprehensive Free Trade Agreement with the European Union in March 2025, indicating a broader strategic engagement in multilateral trade pacts.",Hard,International_Relations,General_Awareness,current_affairs.txt,,2025-10-04T03:37:29.582852,gemini-2.5-pro,Current_Affairs_Batch_1,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00562,General Awareness,The National Infrastructure Pipeline (NIP) was launched with a forward-looking approach targeting a projected infrastructure investment of around what amount from FY20 to FY25?,₹91 lakh crore,₹101 lakh crore,₹111 lakh crore,₹121 lakh crore,₹131 lakh crore,C,"The National Infrastructure Pipeline (NIP) was launched with a forward-looking approach, targeting a projected infrastructure investment of around ₹111 lakh crore from FY20 to FY25. (Page 209)",Medium,Government_Schemes,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T21:01:26.336086,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00034,General Awareness,"In the Union Budget 2025-26, what was the fiscal deficit target set as a percentage of GDP for the financial year 2025-26?",5.4%,4.5%,4.9%,5.1%,4.7%,C,"The Union Budget presented in January 2025 set India's fiscal deficit target at 4.9% of GDP for the financial year 2025-26, indicating a path of fiscal consolidation.",Medium,Budget_Fiscal,General_Awareness,current_affairs.txt,,2025-10-04T03:41:45.166862,gemini-2.5-pro,Current_Affairs_Batch_2,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00341,General Awareness,"Based on an empirical analysis presented in the bulletin, what is the estimated impact on India's headline inflation for every 10 per cent increase in international crude oil prices?",An increase of around 10 basis points,An increase of around 15 basis points,An increase of around 20 basis points,An increase of around 25 basis points,An increase of around 30 basis points,C,"The article 'Revisiting the Oil Price and Inflation Nexus in India' concludes that a 10 per cent increase in international crude oil prices could raise India's headline inflation by around 20 basis points on a contemporaneous basis. (Page 66, 74)",Medium,Economic_Updates,General_Awareness,RBI_Bulletin_Jul_2025.pdf,rbi_bulletin,2025-10-02T22:25:31.223685,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00164,General Awareness,"As per the government's borrowing plan for H2 FY 2025-26, which maturity of securities will have the highest share of borrowing?",3-year (6.6%),5-year (13.3%),7-year (8.1%),10-year (28.4%),40-year (11.1%),D,The press release on the borrowing plan for H2 FY 2025-26 specifies the share of borrowing under different maturities. The 10-year securities have the highest allocation with a share of 28.4%.,Hard,Government_Finances,General_Awareness,pib_press_releases.txt,,2025-10-04T02:30:40.521029,gemini-2.5-pro,PIB_RAG_Batch_2,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00604,General Awareness,The revised Prompt Corrective Action (PCA) framework for Urban Co-operative Banks (UCBs) is set to become effective from which date?,"January 1, 2025","March 31, 2025","April 1, 2025","July 26, 2024","October 1, 2024",C,"The Reserve Bank issued the guidelines on the PCA framework for UCBs on July 26, 2024, and its provisions will be effective from April 1, 2025. (Page 128, 165)",Medium,Banking_Regulation,General_Awareness,RBI_Annual_Report_2024_2025.pdf,rbi_annual_report,2025-10-02T21:05:51.128600,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00004,General Awareness,"In its monetary policy review of February 2025, the Reserve Bank of India increased the repo rate to combat inflation. By how many basis points was the rate increased, and what did it become?",Increased by 50 basis points to 7.00%,Increased by 25 basis points to 6.75%,Increased by 35 basis points to 6.85%,Increased by 25 basis points to 6.50%,Increased by 50 basis points to 6.75%,B,"The RBI, in its February 2025 policy review, hiked the repo rate by 25 basis points as a measure to control rising inflation, taking the new policy rate to 6.75%.",Medium,Banking_News,General_Awareness,current_affairs.txt,,2025-10-04T03:37:29.582837,gemini-2.5-pro,Current_Affairs_Batch_1,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00382,General Awareness,"In the context of India's aggregate supply for 2024-25, which of the following statements correctly reflects the growth performance of the key GVA sectors?","The agriculture sector, with a growth of 5.2%, outperformed the services sector which grew at 3.8%.","The industrial sector's GVA growth was the highest at 8.6%, driven by strong manufacturing performance.","The services sector demonstrated resilience with a growth of 7.4%, while the industrial sector's GVA growth subsided to 5.2%.",Both industrial GVA and services sector GVA grew at an identical rate of 6.4%.,"Manufacturing slackened to 7.4%, while growth in the construction sub-sector moderated to 5.3%.",C,"For 2024-25, the services sector growth remained resilient at 7.4 per cent. In contrast, industrial GVA growth subsided to 5.2 per cent, with manufacturing slackening to 5.3 per cent. Agriculture growth was 3.8 per cent. This makes statement C the only correct representation of the sectoral performance. (Page 25, 26)",Hard,Economic_Updates,General_Awareness,RBI_Bulletin_Jan_2025.pdf,rbi_bulletin,2025-10-02T22:34:02.256578,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00741,General Awareness,"According to the macro stress tests for credit risk, what is the projected aggregate Capital to Risk-weighted Assets Ratio (CRAR) for 46 major banks by March 2025 under the severe stress scenario?",16.7%,16.1%,14.4%,13.0%,9.0%,D,"The stress test results reveal that under a severe stress scenario, the aggregate CRAR of 46 major banks may go down from 16.7 per cent in March 2024 to 13.0 per cent by March 2025, which would still be above the minimum regulatory requirement of 9 per cent. (Page 85)",Hard,Risk_Assessment,General_Awareness,Financial_Stability_Report_Jun_2024.pdf,financial_stability_report,2025-10-02T21:27:07.175515,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00411,General Awareness,"Core inflation (CPI excluding food and fuel) fell to what level in February 2024, which was among the lowest prints in the current CPI series (2012=100)?",3.0%,3.4%,3.8%,4.0%,4.2%,B,"Core inflation has been on a steadily declining path, falling to 3.4 per cent in February 2024, among the lowest prints in the current CPI series. (Page 11)",Medium,Inflation,General_Awareness,Monetary_Policy_Report_Apr_2024.pdf,monetary_policy_report,2025-10-02T22:38:23.380058,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00083,General Awareness,Several key appointments were made to lead financial institutions between late 2024 and mid-2025. Which of the following leadership appointments occurred in the first quarter of 2025 (Jan-Mar)?,Sanjay Malhotra took charge as the Governor of RBI.,CS Setty was appointed as the new Chairman of State Bank of India.,Atul Bheda was appointed as the Chairman of SEBI.,Madhabi Puri Buch was reappointed as Chairperson of SEBI.,Dinesh Kumar Khara was reappointed as Chairman of State Bank of India.,C,"Atul Bheda was appointed as the Chairman of SEBI in February 2025. Sanjay Malhotra's appointment was in Dec 2024 (though he took charge in Jan 2025, the appointment was earlier). CS Setty's appointment was in Sep 2025, Madhabi Puri Buch's reappointment was in May 2025, and Dinesh Khara's reappointment was in Nov 2024. Therefore, only Atul Bheda's appointment falls within the Q1 2025 timeframe.",Hard,Appointments,General_Awareness,current_affairs.txt,,2025-10-04T03:43:45.652654,gemini-2.5-pro,Current_Affairs_Batch_4,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00523,General Awareness,"For contravention of the 'track and trace mechanism' for certain goods under the newly inserted Section 148A of the CGST Act, what is the penalty prescribed under the new Section 122B?","Rs. 50,000 or 5% of the tax payable, whichever is higher","Rs. 1,00,000 or 10% of the tax payable, whichever is higher","Rs. 2,00,000 or 25% of the tax payable, whichever is higher","Rs. 10,000 flat","Rs. 25,000 flat",B,"The newly inserted section 122B of the CGST Act states that a person who contravenes the provisions of section 148A shall be liable to pay a penalty equal to an amount of one lakh rupees or ten per cent of the tax payable on such goods, whichever is higher. (Page 76)",Hard,Fiscal_Policy,General_Awareness,Union_Budget_2025_2026.pdf,union_budget,2025-10-02T22:48:39.852302,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00618,General Awareness,"As per the findings of the sixth round of India's remittances survey for 2023-24, which state emerged as the top recipient of inward remittances?",Kerala,Tamil Nadu,Maharashtra,Karnataka,Telangana,C,"According to the state-wise destination of remittances in 2023-24, Maharashtra received the largest share at 20.5 per cent, followed by Kerala with a 19.7 per cent share. (Page 100, Table 2)",Medium,Economic_Updates,General_Awareness,RBI_Bulletin_Mar_2025.pdf,rbi_bulletin,2025-10-02T21:07:03.469868,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00053,General Awareness,"In its monetary policy review of February 2025, by how many basis points did the RBI increase the repo rate to combat inflation?",10 basis points,20 basis points,25 basis points,35 basis points,50 basis points,C,"To combat rising inflation, the Reserve Bank of India increased the repo rate by 25 basis points in February 2025, taking the new rate to 6.75%.",Medium,Banking_News,General_Awareness,current_affairs.txt,,2025-10-04T03:42:42.583803,gemini-2.5-pro,Current_Affairs_Batch_3,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00143,General Awareness,"As per the government's borrowing programme for H2 of FY 2025-26, what percentage of the total market borrowing is planned to be raised through 10-year securities?",25.5%,30.1%,28.4%,14.2%,11.1%,C,The government's borrowing plan for H2 FY 2025-26 specifies the share of borrowing under different maturities. The share for 10-year securities is set at 28.4% of the total borrowing.,Hard,Fiscal_Policy,General_Awareness,pib_press_releases.txt,,2025-10-04T02:29:33.170092,gemini-2.5-pro,PIB_RAG_Batch_1,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00020,General Awareness,The Government of India launched the National Quantum Mission to advance quantum technology. What was the total financial outlay approved for this mission over a five-year period?,"₹4,000 crore","₹5,000 crore","₹6,000 crore","₹8,000 crore","₹10,000 crore",C,"The National Quantum Mission was launched with a total allocation of ₹6,000 crore over a period of five years to foster research and development in quantum computing and related technologies.",Medium,Technology_Innovation,General_Awareness,current_affairs.txt,,2025-10-04T03:40:39.276004,gemini-2.5-pro,Current_Affairs_Batch_1,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00309,General Awareness,"The RBI announced regulatory measures on investments in Alternative Investment Funds (AIFs) on December 19, 2023, with clarifications issued on March 27, 2024. Which of the following clarifications is correct?",Downstream investments by AIFs include both equity shares and other instruments.,"Provisioning by a Regulated Entity (RE) applies to the entire investment in the AIF scheme, not just the proportionate part.",Proposed deductions from capital due to AIF investments affect only Tier-1 capital.,Investments in AIFs through intermediaries such as fund of funds are beyond the scope of the circular.,REs are mandated to liquidate investments only if the AIF's downstream investment is in the form of debt.,D,"The clarification issued on March 27, 2024, advised that: (i) downstream investments exclude equity shares; (ii) provisioning applies on a proportionate basis; (iv) deductions affect both Tier-1 and Tier-2 capital; and (v) investments in AIFs through intermediaries like fund of funds are beyond the scope of the circular. (Page 144, para VI.26)",Hard,Banking_Regulation,General_Awareness,RBI_Annual_Report_2024_2023.pdf,rbi_annual_report,2025-10-02T22:21:46.048955,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00582,General Awareness,The Prompt Corrective Action (PCA) framework for NBFCs was extended to include certain government NBFCs. From which date will this extension be applicable?,"April 1, 2024","June 1, 2024","August 1, 2024","October 1, 2024","January 1, 2025",D,"The Prompt Corrective Action (PCA) framework, introduced for NBFCs in December 2021, has been extended to government NBFCs (except those in Base Layer) and it would be applicable with effect from October 1, 2024. (Page 31, Para I.24)",Medium,Banking_Regulation,General_Awareness,RBI_Annual_Report_2024_2023.pdf,rbi_annual_report,2025-10-02T21:03:35.874520,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00032,General Awareness,Which of the following was awarded the Padma Vibhushan in January 2025?,Waheeda Rehman,Vyjayanthimala Bali,Neeraj Chopra,Michael Douglas,Dalpatram,B,"The Padma Vibhushan awards for 2025 were conferred upon Vyjayanthimala Bali, Koneru Ramakrishna Rao, and Dilip Sanghvi.",Easy,Awards_Honours,General_Awareness,current_affairs.txt,,2025-10-04T03:41:45.166858,gemini-2.5-pro,Current_Affairs_Batch_2,RBI_PHASE1_MOCK_03,RBI Grade B Phase 1 - Mock Test #3,RBI Grade B 2025 - Premium Series,200,120,0.25
